BOROUGH,ZIP,REASON,COLLISIONS
Queens,11436,Alcohol Involvement,43
Queens,11436,Backing Unsafely,91
Queens,11436,Brakes Defective,12
Queens,11436,Cell Phone (hand-Held),1
Queens,11436,Cell Phone (hands-free),1
Queens,11436,Driver Inattention/Distraction,799
Queens,11436,Driver Inexperience,44
Queens,11436,Driverless/Runaway Vehicle,1
Queens,11436,Drugs (Illegal),2
Queens,11436,Drugs (illegal),1
Queens,11436,Failure to Keep Right,5
Queens,11436,Failure to Yield Right-of-Way,196
Queens,11436,Fatigued/Drowsy,18
Queens,11436,Fell Asleep,7
Queens,11436,Following Too Closely,47
Queens,11436,Glare,10
Queens,11436,Illnes,2
Queens,11436,Illness,3
Queens,11436,Lane Marking Improper/Inadequate,1
Queens,11436,Lost Consciousness,13
Queens,11436,Obstruction/Debris,5
Queens,11436,Other Electronic Device,4
Queens,11436,Other Vehicular,48
Queens,11436,Outside Car Distraction,15
Queens,11436,Oversized Vehicle,7
Queens,11436,Passenger Distraction,10
Queens,11436,Passing Too Closely,33
Queens,11436,Passing or Lane Usage Improper,34
Queens,11436,Pavement Defective,3
Queens,11436,Pavement Slippery,27
Queens,11436,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4
Queens,11436,Physical Disability,30
Queens,11436,Prescription Medication,14
Queens,11436,Reaction to Other Uninvolved Vehicle,1
Queens,11436,Reaction to Uninvolved Vehicle,25
Queens,11436,Steering Failure,5
Queens,11436,Tire Failure/Inadequate,3
Queens,11436,Traffic Control Disregarded,62
Queens,11436,Turning Improperly,33
Queens,11436,Unsafe Lane Changing,24
Queens,11436,Unsafe Speed,35
Queens,11436,Unspecified,1231
Queens,11436,View Obstructed/Limited,23
Queens,11436,Windshield Inadequate,1
Queens,11691,Accelerator Defective,5
Queens,11691,Aggressive Driving/Road Rage,32
Queens,11691,Alcohol Involvement,83
Queens,11691,Animals Action,10
Queens,11691,Backing Unsafely,351
Queens,11691,Brakes Defective,26
Queens,11691,Cell Phone (hand-Held),2
Queens,11691,Cell Phone (hand-held),1
Queens,11691,Cell Phone (hands-free),1
Queens,11691,Driver Inattention/Distraction,1596
Queens,11691,Driver Inexperience,115
Queens,11691,Driverless/Runaway Vehicle,2
Queens,11691,Drugs (Illegal),2
Queens,11691,Drugs (illegal),5
Queens,11691,Eating or Drinking,1
Queens,11691,Failure to Keep Right,19
Queens,11691,Failure to Yield Right-of-Way,297
Queens,11691,Fatigued/Drowsy,72
Queens,11691,Fell Asleep,30
Queens,11691,Following Too Closely,181
Queens,11691,Glare,15
Queens,11691,Illnes,14
Queens,11691,Illness,4
Queens,11691,Lane Marking Improper/Inadequate,3
Queens,11691,Listening/Using Headphones,1
Queens,11691,Lost Consciousness,56
Queens,11691,Obstruction/Debris,9
Queens,11691,Other Electronic Device,7
Queens,11691,Other Lighting Defects,3
Queens,11691,Other Vehicular,223
Queens,11691,Outside Car Distraction,40
Queens,11691,Oversized Vehicle,38
Queens,11691,Passenger Distraction,29
Queens,11691,Passing Too Closely,183
Queens,11691,Passing or Lane Usage Improper,115
Queens,11691,Pavement Defective,13
Queens,11691,Pavement Slippery,85
Queens,11691,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,21
Queens,11691,Physical Disability,29
Queens,11691,Prescription Medication,60
Queens,11691,Reaction to Other Uninvolved Vehicle,5
Queens,11691,Reaction to Uninvolved Vehicle,60
Queens,11691,Steering Failure,8
Queens,11691,Tinted Windows,2
Queens,11691,Tire Failure/Inadequate,8
Queens,11691,Traffic Control Device Improper/Non-Working,6
Queens,11691,Traffic Control Disregarded,113
Queens,11691,Turning Improperly,121
Queens,11691,Unsafe Lane Changing,38
Queens,11691,Unsafe Speed,76
Queens,11691,Unspecified,2374
Queens,11691,View Obstructed/Limited,34
Queens,11692,Accelerator Defective,4
Queens,11692,Aggressive Driving/Road Rage,7
Queens,11692,Alcohol Involvement,18
Queens,11692,Animals Action,6
Queens,11692,Backing Unsafely,76
Queens,11692,Brakes Defective,5
Queens,11692,Cell Phone (hand-Held),1
Queens,11692,Cell Phone (hands-free),1
Queens,11692,Driver Inattention/Distraction,386
Queens,11692,Driver Inexperience,46
Queens,11692,Driverless/Runaway Vehicle,3
Queens,11692,Drugs (illegal),1
Queens,11692,Failure to Keep Right,10
Queens,11692,Failure to Yield Right-of-Way,81
Queens,11692,Fatigued/Drowsy,26
Queens,11692,Fell Asleep,10
Queens,11692,Following Too Closely,57
Queens,11692,Glare,12
Queens,11692,Illness,3
Queens,11692,Lane Marking Improper/Inadequate,1
Queens,11692,Lost Consciousness,14
Queens,11692,Obstruction/Debris,3
Queens,11692,Other Electronic Device,5
Queens,11692,Other Vehicular,33
Queens,11692,Outside Car Distraction,7
Queens,11692,Oversized Vehicle,10
Queens,11692,Passenger Distraction,7
Queens,11692,Passing Too Closely,19
Queens,11692,Passing or Lane Usage Improper,27
Queens,11692,Pavement Defective,3
Queens,11692,Pavement Slippery,20
Queens,11692,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,12
Queens,11692,Physical Disability,22
Queens,11692,Prescription Medication,16
Queens,11692,Reaction to Other Uninvolved Vehicle,1
Queens,11692,Reaction to Uninvolved Vehicle,10
Queens,11692,Steering Failure,6
Queens,11692,Tire Failure/Inadequate,4
Queens,11692,Tow Hitch Defective,2
Queens,11692,Traffic Control Disregarded,35
Queens,11692,Turning Improperly,41
Queens,11692,Unsafe Lane Changing,7
Queens,11692,Unsafe Speed,28
Queens,11692,Unspecified,592
Queens,11692,Vehicle Vandalism,2
Queens,11692,View Obstructed/Limited,17
Queens,11693,Aggressive Driving/Road Rage,10
Queens,11693,Alcohol Involvement,36
Queens,11693,Animals Action,6
Queens,11693,Backing Unsafely,104
Queens,11693,Brakes Defective,5
Queens,11693,Driver Inattention/Distraction,443
Queens,11693,Driver Inexperience,38
Queens,11693,Driverless/Runaway Vehicle,2
Queens,11693,Drugs (Illegal),1
Queens,11693,Failure to Keep Right,4
Queens,11693,Failure to Yield Right-of-Way,60
Queens,11693,Fatigued/Drowsy,42
Queens,11693,Fell Asleep,16
Queens,11693,Following Too Closely,72
Queens,11693,Glare,12
Queens,11693,Illnes,1
Queens,11693,Illness,3
Queens,11693,Lane Marking Improper/Inadequate,2
Queens,11693,Lost Consciousness,16
Queens,11693,Obstruction/Debris,3
Queens,11693,Other Electronic Device,3
Queens,11693,Other Vehicular,38
Queens,11693,Outside Car Distraction,21
Queens,11693,Oversized Vehicle,20
Queens,11693,Passenger Distraction,2
Queens,11693,Passing Too Closely,18
Queens,11693,Passing or Lane Usage Improper,19
Queens,11693,Pavement Defective,5
Queens,11693,Pavement Slippery,30
Queens,11693,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,10
Queens,11693,Physical Disability,10
Queens,11693,Prescription Medication,8
Queens,11693,Reaction to Other Uninvolved Vehicle,1
Queens,11693,Reaction to Uninvolved Vehicle,16
Queens,11693,Steering Failure,3
Queens,11693,Tire Failure/Inadequate,6
Queens,11693,Tow Hitch Defective,2
Queens,11693,Traffic Control Disregarded,32
Queens,11693,Turning Improperly,28
Queens,11693,Unsafe Lane Changing,12
Queens,11693,Unsafe Speed,18
Queens,11693,Unspecified,476
Queens,11693,View Obstructed/Limited,22
Queens,11694,Accelerator Defective,3
Queens,11694,Aggressive Driving/Road Rage,5
Queens,11694,Alcohol Involvement,39
Queens,11694,Animals Action,3
Queens,11694,Backing Unsafely,114
Queens,11694,Brakes Defective,9
Queens,11694,Cell Phone (hand-Held),1
Queens,11694,Driver Inattention/Distraction,534
Queens,11694,Driver Inexperience,50
Queens,11694,Driverless/Runaway Vehicle,3
Queens,11694,Drugs (illegal),1
Queens,11694,Failure to Keep Right,7
Queens,11694,Failure to Yield Right-of-Way,124
Queens,11694,Fatigued/Drowsy,25
Queens,11694,Fell Asleep,8
Queens,11694,Following Too Closely,71
Queens,11694,Glare,17
Queens,11694,Illnes,3
Queens,11694,Illness,3
Queens,11694,Lane Marking Improper/Inadequate,2
Queens,11694,Lost Consciousness,14
Queens,11694,Obstruction/Debris,11
Queens,11694,Other Electronic Device,1
Queens,11694,Other Lighting Defects,1
Queens,11694,Other Vehicular,30
Queens,11694,Outside Car Distraction,17
Queens,11694,Oversized Vehicle,16
Queens,11694,Passenger Distraction,11
Queens,11694,Passing Too Closely,19
Queens,11694,Passing or Lane Usage Improper,14
Queens,11694,Pavement Defective,7
Queens,11694,Pavement Slippery,30
Queens,11694,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,12
Queens,11694,Physical Disability,9
Queens,11694,Prescription Medication,13
Queens,11694,Reaction to Other Uninvolved Vehicle,1
Queens,11694,Reaction to Uninvolved Vehicle,11
Queens,11694,Shoulders Defective/Improper,2
Queens,11694,Steering Failure,3
Queens,11694,Tire Failure/Inadequate,3
Queens,11694,Tow Hitch Defective,1
Queens,11694,Traffic Control Device Improper/Non-Working,2
Queens,11694,Traffic Control Disregarded,25
Queens,11694,Turning Improperly,30
Queens,11694,Unsafe Lane Changing,14
Queens,11694,Unsafe Speed,16
Queens,11694,Unspecified,509
Queens,11694,View Obstructed/Limited,36
Queens,11695,Backing Unsafely,1
Queens,11695,Driver Inattention/Distraction,1
Queens,11695,Failure to Yield Right-of-Way,2
Queens,11695,Following Too Closely,1
Queens,11695,Obstruction/Debris,1
Queens,11695,Pavement Slippery,1
Queens,11695,Unspecified,7
Queens,11697,Accelerator Defective,1
Queens,11697,Aggressive Driving/Road Rage,1
Queens,11697,Alcohol Involvement,8
Queens,11697,Animals Action,1
Queens,11697,Backing Unsafely,5
Queens,11697,Brakes Defective,1
Queens,11697,Driver Inattention/Distraction,42
Queens,11697,Driver Inexperience,7
Queens,11697,Failure to Keep Right,3
Queens,11697,Failure to Yield Right-of-Way,4
Queens,11697,Fatigued/Drowsy,4
Queens,11697,Fell Asleep,1
Queens,11697,Following Too Closely,2
Queens,11697,Glare,3
Queens,11697,Illnes,2
Queens,11697,Lost Consciousness,1
Queens,11697,Obstruction/Debris,1
Queens,11697,Other Electronic Device,1
Queens,11697,Other Vehicular,4
Queens,11697,Outside Car Distraction,1
Queens,11697,Oversized Vehicle,6
Queens,11697,Passenger Distraction,1
Queens,11697,Passing Too Closely,2
Queens,11697,Pavement Slippery,5
Queens,11697,Physical Disability,1
Queens,11697,Prescription Medication,2
Queens,11697,Reaction to Uninvolved Vehicle,1
Queens,11697,Traffic Control Disregarded,1
Queens,11697,Turning Improperly,3
Queens,11697,Unsafe Lane Changing,1
Queens,11697,Unsafe Speed,4
Queens,11697,Unspecified,43
Queens,11697,View Obstructed/Limited,2
Staten Island,10301,Accelerator Defective,3
Staten Island,10301,Aggressive Driving/Road Rage,21
Staten Island,10301,Alcohol Involvement,76
Staten Island,10301,Animals Action,16
Staten Island,10301,Backing Unsafely,244
Staten Island,10301,Brakes Defective,46
Staten Island,10301,Cell Phone (hand-Held),1
Staten Island,10301,Cell Phone (hands-free),1
Staten Island,10301,Driver Inattention/Distraction,1271
Staten Island,10301,Driver Inexperience,93
Staten Island,10301,Driverless/Runaway Vehicle,7
Staten Island,10301,Drugs (Illegal),2
Staten Island,10301,Drugs (illegal),10
Staten Island,10301,Eating or Drinking,1
Staten Island,10301,Failure to Keep Right,12
Staten Island,10301,Failure to Yield Right-of-Way,190
Staten Island,10301,Fatigued/Drowsy,74
Staten Island,10301,Fell Asleep,22
Staten Island,10301,Following Too Closely,200
Staten Island,10301,Glare,28
Staten Island,10301,Illnes,4
Staten Island,10301,Illness,3
Staten Island,10301,Lane Marking Improper/Inadequate,2
Staten Island,10301,Lost Consciousness,23
Staten Island,10301,Obstruction/Debris,9
Staten Island,10301,Other Electronic Device,8
Staten Island,10301,Other Vehicular,124
Staten Island,10301,Outside Car Distraction,21
Staten Island,10301,Oversized Vehicle,12
Staten Island,10301,Passenger Distraction,13
Staten Island,10301,Passing Too Closely,102
Staten Island,10301,Passing or Lane Usage Improper,65
Staten Island,10301,Pavement Defective,12
Staten Island,10301,Pavement Slippery,121
Staten Island,10301,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,21
Staten Island,10301,Physical Disability,13
Staten Island,10301,Prescription Medication,32
Staten Island,10301,Reaction to Other Uninvolved Vehicle,2
Staten Island,10301,Reaction to Uninvolved Vehicle,46
Staten Island,10301,Shoulders Defective/Improper,1
Staten Island,10301,Steering Failure,11
Staten Island,10301,Tire Failure/Inadequate,8
Staten Island,10301,Tow Hitch Defective,2
Staten Island,10301,Traffic Control Device Improper/Non-Working,3
Staten Island,10301,Traffic Control Disregarded,44
Staten Island,10301,Turning Improperly,79
Staten Island,10301,Unsafe Lane Changing,28
Staten Island,10301,Unsafe Speed,50
Staten Island,10301,Unspecified,3714
Staten Island,10301,Using On Board Navigation Device,1
Staten Island,10301,View Obstructed/Limited,35
Staten Island,10302,Accelerator Defective,1
Staten Island,10302,Aggressive Driving/Road Rage,1
Staten Island,10302,Alcohol Involvement,2
Staten Island,10302,Backing Unsafely,5
Staten Island,10302,Brakes Defective,1
Staten Island,10302,Driver Inattention/Distraction,35
Staten Island,10302,Driver Inexperience,5
Staten Island,10302,Failure to Keep Right,1
Staten Island,10302,Failure to Yield Right-of-Way,16
Staten Island,10302,Fatigued/Drowsy,5
Staten Island,10302,Fell Asleep,1
Staten Island,10302,Following Too Closely,4
Staten Island,10302,Illness,2
Staten Island,10302,Lost Consciousness,1
Staten Island,10302,Other Vehicular,5
Staten Island,10302,Outside Car Distraction,2
Staten Island,10302,Passenger Distraction,1
Staten Island,10302,Passing Too Closely,2
Staten Island,10302,Passing or Lane Usage Improper,2
Staten Island,10302,Pavement Slippery,3
Staten Island,10302,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,2
Staten Island,10302,Physical Disability,1
Staten Island,10302,Prescription Medication,2
Staten Island,10302,Reaction to Uninvolved Vehicle,2
Staten Island,10302,Tire Failure/Inadequate,2
Staten Island,10302,Traffic Control Disregarded,4
Staten Island,10302,Turning Improperly,1
Staten Island,10302,Unsafe Lane Changing,1
Staten Island,10302,Unsafe Speed,1
Staten Island,10302,Unspecified,474
Staten Island,10303,Aggressive Driving/Road Rage,1
Staten Island,10303,Alcohol Involvement,1
Staten Island,10303,Backing Unsafely,1
Staten Island,10303,Driver Inattention/Distraction,7
Staten Island,10303,Driver Inexperience,1
Staten Island,10303,Failure to Yield Right-of-Way,5
Staten Island,10303,Fatigued/Drowsy,2
Staten Island,10303,Illness,1
Staten Island,10303,Lost Consciousness,2
Staten Island,10303,Other Vehicular,2
Staten Island,10303,Outside Car Distraction,1
Staten Island,10303,Passing or Lane Usage Improper,1
Staten Island,10303,Pavement Defective,1
Staten Island,10303,Pavement Slippery,2
Staten Island,10303,Prescription Medication,5
Staten Island,10303,Traffic Control Disregarded,2
Staten Island,10303,Turning Improperly,2
Staten Island,10303,Unspecified,512
Staten Island,10303,View Obstructed/Limited,1
Staten Island,10304,Accelerator Defective,5
Staten Island,10304,Aggressive Driving/Road Rage,38
Staten Island,10304,Alcohol Involvement,114
Staten Island,10304,Animals Action,14
Staten Island,10304,Backing Unsafely,216
Staten Island,10304,Brakes Defective,50
Staten Island,10304,Cell Phone (hand-Held),3
Staten Island,10304,Driver Inattention/Distraction,1450
Staten Island,10304,Driver Inexperience,108
Staten Island,10304,Driverless/Runaway Vehicle,7
Staten Island,10304,Drugs (Illegal),5
Staten Island,10304,Drugs (illegal),9
Staten Island,10304,Eating or Drinking,1
Staten Island,10304,Failure to Keep Right,19
Staten Island,10304,Failure to Yield Right-of-Way,333
Staten Island,10304,Fatigued/Drowsy,123
Staten Island,10304,Fell Asleep,18
Staten Island,10304,Following Too Closely,253
Staten Island,10304,Glare,20
Staten Island,10304,Illnes,7
Staten Island,10304,Illness,1
Staten Island,10304,Lane Marking Improper/Inadequate,4
Staten Island,10304,Lost Consciousness,46
Staten Island,10304,Obstruction/Debris,10
Staten Island,10304,Other Electronic Device,7
Staten Island,10304,Other Vehicular,200
Staten Island,10304,Outside Car Distraction,44
Staten Island,10304,Oversized Vehicle,29
Staten Island,10304,Passenger Distraction,17
Staten Island,10304,Passing Too Closely,96
Staten Island,10304,Passing or Lane Usage Improper,124
Staten Island,10304,Pavement Defective,6
Staten Island,10304,Pavement Slippery,139
Staten Island,10304,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,22
Staten Island,10304,Physical Disability,33
Staten Island,10304,Prescription Medication,70
Staten Island,10304,Reaction to Other Uninvolved Vehicle,5
Staten Island,10304,Reaction to Uninvolved Vehicle,65
Staten Island,10304,Shoulders Defective/Improper,2
Staten Island,10304,Steering Failure,12
Staten Island,10304,Texting,1
Staten Island,10304,Tinted Windows,1
Staten Island,10304,Tire Failure/Inadequate,10
Staten Island,10304,Tow Hitch Defective,3
Staten Island,10304,Traffic Control Device Improper/Non-Working,4
Staten Island,10304,Traffic Control Disregarded,139
Staten Island,10304,Turning Improperly,162
Staten Island,10304,Unsafe Lane Changing,83
Staten Island,10304,Unsafe Speed,125
Staten Island,10304,Unspecified,3123
Staten Island,10304,View Obstructed/Limited,31
Staten Island,10305,Accelerator Defective,4
Staten Island,10305,Aggressive Driving/Road Rage,22
Staten Island,10305,Alcohol Involvement,107
Staten Island,10305,Animals Action,21
Staten Island,10305,Backing Unsafely,367
Staten Island,10305,Brakes Defective,23
Staten Island,10305,Cell Phone (hands-free),1
Staten Island,10305,Driver Inattention/Distraction,1352
Staten Island,10305,Driver Inexperience,100
Staten Island,10305,Driverless/Runaway Vehicle,1
Staten Island,10305,Drugs (Illegal),6
Staten Island,10305,Drugs (illegal),5
Staten Island,10305,Failure to Keep Right,21
Staten Island,10305,Failure to Yield Right-of-Way,439
Staten Island,10305,Fatigued/Drowsy,153
Staten Island,10305,Fell Asleep,16
Staten Island,10305,Following Too Closely,303
Staten Island,10305,Glare,27
Staten Island,10305,Illnes,9
Staten Island,10305,Illness,4
Staten Island,10305,Lane Marking Improper/Inadequate,3
Staten Island,10305,Lost Consciousness,37
Staten Island,10305,Obstruction/Debris,14
Staten Island,10305,Other Electronic Device,5
Staten Island,10305,Other Lighting Defects,1
Staten Island,10305,Other Vehicular,209
Staten Island,10305,Outside Car Distraction,41
Staten Island,10305,Oversized Vehicle,29
Staten Island,10305,Passenger Distraction,18
Staten Island,10305,Passing Too Closely,92
Staten Island,10305,Passing or Lane Usage Improper,97
